city,timestamp,temperature,season
New York,2010-09-11,15.228904693566923,autumn
New York,2010-09-12,17.093614095970793,autumn
New York,2010-09-13,15.991723717878983,autumn
New York,2010-09-14,4.125957643772333,autumn
New York,2010-09-15,11.400848592848094,autumn
New York,2010-09-16,15.374494982666967,autumn
New York,2010-09-17,12.801172795906929,autumn
New York,2010-09-18,12.203998039667983,autumn
New York,2010-09-19,11.052155699948498,autumn
New York,2010-09-20,21.44910756479089,autumn
New York,2010-09-21,17.680163128162054,autumn
New York,2010-09-22,15.136710530599915,autumn
New York,2010-09-23,17.19543085205718,autumn
New York,2010-09-24,6.872780578844209,autumn
New York,2010-09-25,20.051138383404627,autumn
New York,2010-09-26,20.934728133373675,autumn
New York,2010-09-27,10.554324431838051,autumn
New York,2010-09-28,15.786576339611852,autumn
New York,2010-09-29,14.926899654659174,autumn
New York,2010-09-30,2.8579831172367207,autumn
New York,2010-10-01,16.292094299345344,autumn
New York,2010-10-02,11.252797795506844,autumn
New York,2010-10-03,26.031773403808394,autumn
New York,2010-10-04,16.97290099043519,autumn
New York,2010-10-05,18.72874992241535,autumn
New York,2010-10-06,14.30518230681013,autumn
New York,2010-10-07,12.206919519537458,autumn
New York,2010-10-08,8.421092439547655,autumn
New York,2010-10-09,11.841813121613628,autumn
New York,2010-10-10,20.43325892638213,autumn
New York,2010-10-11,18.720764613918945,autumn
New York,2010-10-12,27.028294605462854,autumn
New York,2010-10-13,13.674192107023417,autumn
New York,2010-10-14,11.712871829956477,autumn
New York,2010-10-15,20.752771199982618,autumn
New York,2010-10-16,11.178422599243657,autumn
New York,2010-10-17,11.47557094801235,autumn
New York,2010-10-18,15.488987192706984,autumn
New York,2010-10-19,11.485175911441143,autumn
New York,2010-10-20,10.528337166550436,autumn
New York,2010-10-21,16.19135061469494,autumn
New York,2010-10-22,19.952014957782268,autumn
New York,2010-10-23,10.602588181920026,autumn
New York,2010-10-24,19.121234040685472,autumn
New York,2010-10-25,8.070734995197789,autumn
New York,2010-10-26,19.44521263424779,autumn
New York,2010-10-27,14.770181634274996,autumn
New York,2010-10-28,20.448955913925467,autumn
New York,2010-10-29,14.202794285766892,autumn
New York,2010-10-30,19.13345066753486,autumn
New York,2010-10-31,24.94018731277192,autumn
New York,2010-11-01,14.884525510551777,autumn
New York,2010-11-02,6.331522674055929,autumn
New York,2010-11-03,14.62195216210051,autumn
New York,2010-11-04,11.343659286609217,autumn
New York,2010-11-05,9.421229016531552,autumn
New York,2010-11-06,15.803295328688257,autumn
New York,2010-11-07,13.965164770268725,autumn
New York,2010-11-08,19.183700019895912,autumn
New York,2010-11-09,12.742055795462035,autumn
New York,2010-11-10,6.621514984875544,autumn
New York,2010-11-11,11.005573694138358,autumn
New York,2010-11-12,14.656394707503383,autumn
New York,2010-11-13,12.543086816890284,autumn
New York,2010-11-14,12.220270617338024,autumn
New York,2010-11-15,9.628497789199626,autumn
New York,2010-11-16,15.195423457623992,autumn
New York,2010-11-17,18.24569051965218,autumn
New York,2010-11-18,20.79389251502012,autumn
New York,2010-11-19,20.300262157131286,autumn
New York,2010-11-20,19.60124597447628,autumn
New York,2010-11-21,19.009940224639656,autumn
New York,2010-11-22,13.445301423412344,autumn
New York,2010-11-23,14.219147889001999,autumn
New York,2010-11-24,11.576476830707032,autumn
New York,2010-11-25,17.535868288320536,autumn
New York,2010-11-26,12.97497883992658,autumn
New York,2010-11-27,12.414263255072363,autumn
New York,2010-11-28,18.998182920940433,autumn
New York,2010-11-29,11.875598365919618,autumn
New York,2010-11-30,17.5649734324916,autumn
New York,2010-12-01,-9.322915236068624,winter
New York,2010-12-02,-2.9793818021606935,winter
New York,2010-12-03,1.641978342262831,winter
New York,2010-12-04,-4.0052624590522266,winter
New York,2010-12-05,0.10007950153447888,winter
New York,2010-12-06,-6.7457056277863545,winter
New York,2010-12-07,12.060607967645094,winter
New York,2010-12-08,9.925782077720484,winter
New York,2010-12-09,0.7141382175289245,winter
New York,2010-12-10,2.8386861365351006,winter
New York,2010-12-11,5.9289140818050186,winter
New York,2010-12-12,-2.6574158777326247,winter
New York,2010-12-13,-1.2849908202539817,winter
New York,2010-12-14,-6.914505248553565,winter
New York,2010-12-15,9.081640514383695,winter
New York,2010-12-16,-0.37137674525860837,winter
New York,2010-12-17,-0.41693204444152926,winter
New York,2010-12-18,4.836108067676576,winter
New York,2010-12-19,-8.353081951678135,winter
New York,2010-12-20,0.986461733451304,winter
New York,2010-12-21,-13.611866264526828,winter
New York,2010-12-22,-3.107144711218836,winter
New York,2010-12-23,4.152890496386026,winter
New York,2010-12-24,-3.295447724670691,winter
New York,2010-12-25,-6.711718534702781,winter
New York,2010-12-26,1.5871890514110987,winter
New York,2010-12-27,-5.024318430071299,winter
New York,2010-12-28,4.896602952732411,winter
New York,2010-12-29,-1.0372227950703032,winter
New York,2010-12-30,-8.137641157103273,winter
New York,2010-12-31,1.7056118264885862,winter
New York,2011-01-01,-1.0785240502251086,winter
New York,2011-01-02,-5.554250928930711,winter
New York,2011-01-03,0.7449618466925517,winter
New York,2011-01-04,-10.057044274273876,winter
New York,2011-01-05,5.870965674969508,winter
New York,2011-01-06,0.07793990633971358,winter
New York,2011-01-07,4.262274110139344,winter
New York,2011-01-08,-0.4525855592736696,winter
New York,2011-01-09,0.36982925164607444,winter
New York,2011-01-10,2.126372932756653,winter
New York,2011-01-11,0.43218351295785484,winter
New York,2011-01-12,-2.941788476872635,winter
New York,2011-01-13,-8.181206648913019,winter
New York,2011-01-14,0.8840261795619276,winter
New York,2011-01-15,-4.114438777974895,winter
New York,2011-01-16,-1.8918953673610615,winter
New York,2011-01-17,-1.4087745074423539,winter
New York,2011-01-18,7.38262065780022,winter
New York,2011-01-19,1.9605643608601993,winter
New York,2011-01-20,3.7699513489900354,winter
New York,2011-01-21,-5.8913068863229165,winter
New York,2011-01-22,3.8171412156471196,winter
New York,2011-01-23,0.4903829900097898,winter
New York,2011-01-24,-0.3001787157814022,winter
New York,2011-01-25,0.47280443682241685,winter
New York,2011-01-26,7.734160294597877,winter
New York,2011-01-27,-3.621923282261734,winter
New York,2011-01-28,-4.97404738206693,winter
New York,2011-01-29,1.975466295630007,winter
New York,2011-01-30,1.649668063165385,winter
New York,2011-01-31,-1.5517553644569535,winter
New York,2011-02-01,-1.3335376008510325,winter
New York,2011-02-02,-1.9162137857462525,winter
New York,2011-02-03,4.802509266973555,winter
New York,2011-02-04,1.0784260754520334,winter
New York,2011-02-05,-15.118143842153229,winter
New York,2011-02-06,5.39768776785712,winter
New York,2011-02-07,-4.903650360674253,winter
New York,2011-02-08,3.7294715572879173,winter
New York,2011-02-09,2.030532590607618,winter
New York,2011-02-10,5.436156842423095,winter
New York,2011-02-11,1.36666367301413,winter
New York,2011-02-12,4.1601303359049355,winter
New York,2011-02-13,-0.9243907016758475,winter
New York,2011-02-14,5.143788447351534,winter
New York,2011-02-15,-0.44421178745867096,winter
New York,2011-02-16,8.62971372149664,winter
New York,2011-02-17,-2.004380878506759,winter
New York,2011-02-18,-3.3772388825584763,winter
New York,2011-02-19,-11.31729571089307,winter
New York,2011-02-20,8.110781071624372,winter
New York,2011-02-21,-11.000020840672153,winter
New York,2011-02-22,-2.704613084975311,winter
New York,2011-02-23,-7.348126639991911,winter
New York,2011-02-24,2.496387676205662,winter
New York,2011-02-25,4.038190695894408,winter
New York,2011-02-26,-6.708248301521138,winter
New York,2011-02-27,0.6187392515385544,winter
New York,2011-02-28,-6.1484553755330325,winter
New York,2011-03-01,10.992273291166144,spring
New York,2011-03-02,9.289174949746828,spring
New York,2011-03-03,9.074162172740623,spring
New York,2011-03-04,4.1777654708768095,spring
New York,2011-03-05,5.296294643612832,spring
New York,2011-03-06,8.066815239512717,spring
New York,2011-03-07,15.98479976987454,spring
New York,2011-03-08,11.913880655677536,spring
New York,2011-03-09,12.687654786847276,spring
New York,2011-03-10,10.778741581657268,spring
New York,2011-03-11,8.871089755657556,spring
New York,2011-03-12,13.134237244731821,spring
New York,2011-03-13,2.871408855993076,spring
New York,2011-03-14,12.862424379006107,spring
New York,2011-03-15,11.496839739701107,spring
New York,2011-03-16,14.749902460968094,spring
New York,2011-03-17,4.460822150738895,spring
New York,2011-03-18,14.821255895567369,spring
New York,2011-03-19,11.01281751096636,spring
New York,2011-03-20,15.96831923402997,spring
New York,2011-03-21,16.458533365099406,spring
New York,2011-03-22,12.774078690125288,spring
New York,2011-03-23,9.653013737927015,spring
New York,2011-03-24,11.008688157140291,spring
New York,2011-03-25,4.595881889439612,spring
New York,2011-03-26,13.259098686609562,spring
New York,2011-03-27,9.96639862235108,spring
New York,2011-03-28,11.140328952619013,spring
New York,2011-03-29,10.51073145054023,spring
New York,2011-03-30,6.766218248209894,spring
New York,2011-03-31,5.951958244661171,spring
New York,2011-04-01,13.603086375748227,spring
New York,2011-04-02,19.559338984195126,spring
New York,2011-04-03,5.604565903362289,spring
New York,2011-04-04,7.021920586925457,spring
New York,2011-04-05,11.896796653378257,spring
New York,2011-04-06,7.3868137446105315,spring
New York,2011-04-07,10.119382956580038,spring
New York,2011-04-08,17.185913846027265,spring
New York,2011-04-09,12.959598276074876,spring
New York,2011-04-10,13.044883778365932,spring
New York,2011-04-11,16.183720356162365,spring
New York,2011-04-12,6.401726883293702,spring
New York,2011-04-13,5.283408160768438,spring
New York,2011-04-14,12.566281462921719,spring
New York,2011-04-15,19.97017097617909,spring
New York,2011-04-16,13.986526553587902,spring
New York,2011-04-17,17.50687406753107,spring
New York,2011-04-18,11.590398295793221,spring
New York,2011-04-19,14.556952086161893,spring
New York,2011-04-20,10.012701849769835,spring
New York,2011-04-21,10.998338395429633,spring
New York,2011-04-22,9.779740268429386,spring
New York,2011-04-23,0.4053640329749566,spring
New York,2011-04-24,10.66969123405702,spring
New York,2011-04-25,16.636590603590964,spring
New York,2011-04-26,5.2251502866644755,spring
New York,2011-04-27,4.022671359027809,spring
New York,2011-04-28,8.79610514672026,spring
New York,2011-04-29,18.516807264041475,spring
New York,2011-04-30,7.79969732672104,spring
New York,2011-05-01,9.337827708129245,spring
New York,2011-05-02,14.773430786828422,spring
New York,2011-05-03,5.185509923004057,spring
New York,2011-05-04,14.704416172242512,spring
New York,2011-05-05,19.325911177445125,spring
New York,2011-05-06,22.32987036636283,spring
New York,2011-05-07,9.844589487136123,spring
New York,2011-05-08,2.475905223216545,spring
New York,2011-05-09,10.424093275834286,spring
New York,2011-05-10,2.403802448646032,spring
New York,2011-05-11,16.87029801743089,spring
New York,2011-05-12,13.768545252083868,spring
New York,2011-05-13,-0.00988501730062552,spring
New York,2011-05-14,19.17351052773985,spring
New York,2011-05-15,6.591939541952856,spring
New York,2011-05-16,8.525213042166737,spring
New York,2011-05-17,17.74502845263106,spring
New York,2011-05-18,7.634556145733974,spring
New York,2011-05-19,7.132354864187291,spring
New York,2011-05-20,5.868261216612312,spring
New York,2011-05-21,7.978247610980455,spring
New York,2011-05-22,9.512150613619244,spring
New York,2011-05-23,16.7746609270267,spring
New York,2011-05-24,6.152641496310696,spring
New York,2011-05-25,11.99515366810085,spring
New York,2011-05-26,12.756362685740836,spring
New York,2011-05-27,13.92170291343243,spring
New York,2011-05-28,12.396597519208214,spring
New York,2011-05-29,15.023053101988465,spring
New York,2011-05-30,15.997104194778192,spring
New York,2011-05-31,7.813754444966425,spring
New York,2011-06-01,25.421896474426248,summer
New York,2011-06-02,19.863606046848492,summer
New York,2011-06-03,33.058627782376846,summer
New York,2011-06-04,24.93432205317844,summer
New York,2011-06-05,20.967905007604124,summer
New York,2011-06-06,24.865655045452307,summer
New York,2011-06-07,22.475875010303948,summer
New York,2011-06-08,20.36572889256971,summer
New York,2011-06-09,24.281218026180248,summer
New York,2011-06-10,29.781219390212126,summer
New York,2011-06-11,23.20664934277373,summer
New York,2011-06-12,25.829108528497837,summer
New York,2011-06-13,25.255017651685787,summer
New York,2011-06-14,21.121192043656883,summer
New York,2011-06-15,20.686450809807,summer
New York,2011-06-16,30.75702173106859,summer
New York,2011-06-17,29.927850121989145,summer
New York,2011-06-18,33.9821553268645,summer
New York,2011-06-19,26.208656772812645,summer
New York,2011-06-20,28.1090091457999,summer
New York,2011-06-21,25.425990766404574,summer
New York,2011-06-22,11.211321815676891,summer
New York,2011-06-23,23.375486327117247,summer
New York,2011-06-24,24.555672451587608,summer
New York,2011-06-25,26.675837515355266,summer
New York,2011-06-26,27.38339004489516,summer
New York,2011-06-27,30.52337486968743,summer
New York,2011-06-28,22.669935254598943,summer
New York,2011-06-29,22.417097613565335,summer
New York,2011-06-30,28.523235104128783,summer
New York,2011-07-01,19.798509986434134,summer
New York,2011-07-02,18.045489235074385,summer
New York,2011-07-03,23.36779477879726,summer
New York,2011-07-04,15.573003550798013,summer
New York,2011-07-05,22.450960770970607,summer
New York,2011-07-06,25.028045120413637,summer
New York,2011-07-07,33.22401462944211,summer
New York,2011-07-08,21.224671322393093,summer
New York,2011-07-09,18.973438486526554,summer
New York,2011-07-10,24.640446884856797,summer
New York,2011-07-11,28.416428362744746,summer
New York,2011-07-12,22.4429613250791,summer
New York,2011-07-13,21.18870004403744,summer
New York,2011-07-14,26.23024103099489,summer
New York,2011-07-15,25.760688102414537,summer
New York,2011-07-16,28.491145098062592,summer
New York,2011-07-17,19.145180994179903,summer
New York,2011-07-18,27.881320273740755,summer
New York,2011-07-19,26.19130715954527,summer
New York,2011-07-20,26.71355758410755,summer
New York,2011-07-21,24.509662960342595,summer
New York,2011-07-22,25.854786178029023,summer
New York,2011-07-23,18.0997878539417,summer
New York,2011-07-24,26.34458683135326,summer
New York,2011-07-25,28.40934187949956,summer
New York,2011-07-26,29.513974240161886,summer
New York,2011-07-27,24.38835266224323,summer
New York,2011-07-28,25.084549053864894,summer
New York,2011-07-29,31.7688858712648,summer
New York,2011-07-30,27.932216619783052,summer
New York,2011-07-31,22.369625171208625,summer
New York,2011-08-01,26.032921154185253,summer
New York,2011-08-02,22.94888918654397,summer
New York,2011-08-03,25.58292109534205,summer
New York,2011-08-04,19.857433693626277,summer
New York,2011-08-05,23.508882845707966,summer
New York,2011-08-06,20.283422295947144,summer
New York,2011-08-07,22.105735472543333,summer
New York,2011-08-08,16.25717664624742,summer
New York,2011-08-09,31.747555685925104,summer
New York,2011-08-10,19.87534455017176,summer
New York,2011-08-11,25.489974939237577,summer
New York,2011-08-12,19.004553990090066,summer
New York,2011-08-13,34.0827013959386,summer
New York,2011-08-14,19.577152110240245,summer
New York,2011-08-15,23.14973164058575,summer
New York,2011-08-16,17.3340010229827,summer
New York,2011-08-17,25.642679436312765,summer
New York,2011-08-18,30.079437032998634,summer
New York,2011-08-19,23.7034628293201,summer
New York,2011-08-20,31.587672765548493,summer
New York,2011-08-21,28.31329187395733,summer
New York,2011-08-22,28.670466317072478,summer
New York,2011-08-23,29.293606217174126,summer
New York,2011-08-24,29.782313652225053,summer
New York,2011-08-25,34.013469571632626,summer
New York,2011-08-26,29.466397106889957,summer
New York,2011-08-27,23.090229515071965,summer
New York,2011-08-28,31.956272834989708,summer
New York,2011-08-29,19.162884841978176,summer
New York,2011-08-30,30.0210018314395,summer
New York,2011-08-31,30.003603922757684,summer
New York,2011-09-01,16.559051258649305,autumn
New York,2011-09-02,11.30236547992811,autumn
New York,2011-09-03,9.870972232240195,autumn
New York,2011-09-04,13.547748317603018,autumn
New York,2011-09-05,22.443673548684817,autumn
New York,2011-09-06,17.652161906206786,autumn
New York,2011-09-07,16.229140748754403,autumn
New York,2011-09-08,14.006880329847592,autumn
New York,2011-09-09,14.345795021381006,autumn
New York,2011-09-10,8.954830127119772,autumn
New York,2011-09-11,20.76155227249201,autumn
New York,2011-09-12,17.5209515835765,autumn
New York,2011-09-13,17.61029196214845,autumn
New York,2011-09-14,14.72364104451554,autumn
New York,2011-09-15,15.934326550151944,autumn
New York,2011-09-16,19.58050882759097,autumn
New York,2011-09-17,17.36618064699709,autumn
New York,2011-09-18,17.549283043033295,autumn
New York,2011-09-19,15.040000257102685,autumn
New York,2011-09-20,18.71965319955474,autumn
New York,2011-09-21,8.772955214082973,autumn
New York,2011-09-22,12.409538902834477,autumn
New York,2011-09-23,15.563109259204321,autumn
New York,2011-09-24,9.788494789661861,autumn
New York,2011-09-25,10.356525458787626,autumn
New York,2011-09-26,20.49016763223706,autumn
New York,2011-09-27,8.452694467097439,autumn
New York,2011-09-28,13.736361312207757,autumn
New York,2011-09-29,8.08293494140259,autumn
New York,2011-09-30,21.791290197345425,autumn
New York,2011-10-01,18.70060839251357,autumn
New York,2011-10-02,11.771223192150302,autumn
New York,2011-10-03,16.63667252761988,autumn
New York,2011-10-04,16.80406453455101,autumn
New York,2011-10-05,21.719819497510464,autumn
New York,2011-10-06,22.142152941513515,autumn
New York,2011-10-07,20.714387420402595,autumn
New York,2011-10-08,15.461066820677946,autumn
New York,2011-10-09,15.18888260114066,autumn
New York,2011-10-10,15.75130436253402,autumn
New York,2011-10-11,6.3938807173695835,autumn
New York,2011-10-12,26.303182714441675,autumn
New York,2011-10-13,11.793849167566822,autumn
